index,CH1
1666,1914.062500
1667,1914.062500
1668,1914.062500
1669,1914.062500
1670,1914.062500
1671,1914.062500
1672,1914.062500
1673,1914.062500
1674,1914.062500
1675,1914.062500
1676,1875.000000
1677,1914.062500
1678,1914.062500
1679,1914.062500
1680,1914.062500
1681,1914.062500
1682,1914.062500
1683,1914.062500
1684,1914.062500
1685,1875.000000
1686,1914.062500
1687,1914.062500
1688,1914.062500
1689,1914.062500
1690,1875.000000
1691,1914.062500
1692,1914.062500
1693,1914.062500
1694,1914.062500
1695,1914.062500
1696,1914.062500
1697,1914.062500
1698,1914.062500
1699,1914.062500
1700,1914.062500
1701,1914.062500
1702,1914.062500
1703,1914.062500
1704,1914.062500
1705,1914.062500
1706,1914.062500
1707,1914.062500
1708,1914.062500
1709,1914.062500
1710,1914.062500
1711,1914.062500
1712,1875.000000
1713,1914.062500
1714,1914.062500
1715,1914.062500
1716,1914.062500
1717,1914.062500
1718,1914.062500
1719,1914.062500
1720,1953.125000
1721,1914.062500
1722,1953.125000
1723,1914.062500
1724,1914.062500
1725,1953.125000
1726,1953.125000
1727,1914.062500
1728,1914.062500
1729,1953.125000
1730,1914.062500
1731,1914.062500
1732,1953.125000
1733,1914.062500
1734,1953.125000
1735,1914.062500
1736,1914.062500
1737,1953.125000
1738,1914.062500
1739,1914.062500
1740,1914.062500
1741,1953.125000
1742,1914.062500
1743,1914.062500
1744,1914.062500
1745,1914.062500
1746,1914.062500
1747,1953.125000
1748,1914.062500
1749,1914.062500
1750,1914.062500
1751,1914.062500
1752,1914.062500
1753,1953.125000
1754,1953.125000
1755,1914.062500
1756,1914.062500
1757,1914.062500
1758,1914.062500
1759,1914.062500
1760,1914.062500
1761,1953.125000
1762,1953.125000
1763,1914.062500
1764,1914.062500
1765,1953.125000
1766,1914.062500
1767,1914.062500
1768,1914.062500
1769,1953.125000
1770,1914.062500
1771,1914.062500
1772,1914.062500
1773,1914.062500
1774,1914.062500
1775,1914.062500
1776,1914.062500
1777,1914.062500
1778,1953.125000
1779,1914.062500
1780,1953.125000
1781,1914.062500
1782,1914.062500
1783,1914.062500
1784,1914.062500
1785,1914.062500
1786,1914.062500
1787,1914.062500
1788,1914.062500
1789,1914.062500
1790,1875.000000
1791,1875.000000
1792,1914.062500
1793,1914.062500
1794,1914.062500
1795,1914.062500
1796,1914.062500
1797,1914.062500
1798,1914.062500
1799,1914.062500
1800,1953.125000
1801,1914.062500
1802,1953.125000
1803,1953.125000
1804,1914.062500
1805,1914.062500
1806,1914.062500
1807,1914.062500
1808,1914.062500
1809,1953.125000
1810,1914.062500
1811,1914.062500
1812,1914.062500
1813,1875.000000
1814,1914.062500
1815,1914.062500
1816,1914.062500
1817,1914.062500
1818,1914.062500
1819,1875.000000
1820,1875.000000
1821,1914.062500
1822,1914.062500
1823,1875.000000
1824,1914.062500
1825,1914.062500
1826,1914.062500
1827,1914.062500
1828,1914.062500
1829,1914.062500
1830,1914.062500
1831,1914.062500
1832,1914.062500
1833,1953.125000
1834,1914.062500
1835,1953.125000
1836,1914.062500
1837,1953.125000
1838,1914.062500
1839,1914.062500
1840,1914.062500
1841,1914.062500
1842,1953.125000
1843,1914.062500
1844,1953.125000
1845,1914.062500
1846,1953.125000
1847,1914.062500
1848,1953.125000
1849,1914.062500
1850,1914.062500
1851,1953.125000
1852,1953.125000
1853,1953.125000
1854,1953.125000
1855,1914.062500
1856,1914.062500
1857,1914.062500
1858,1914.062500
1859,1914.062500
1860,1914.062500
1861,1914.062500
1862,1914.062500
1863,1914.062500
1864,1914.062500
1865,1914.062500
1866,1914.062500
1867,1914.062500
1868,1914.062500
1869,1914.062500
1870,1914.062500
1871,1914.062500
1872,1953.125000
1873,1953.125000
1874,1953.125000
1875,1953.125000
1876,1914.062500
1877,1914.062500
1878,1953.125000
1879,1914.062500
1880,1914.062500
1881,1953.125000
1882,1875.000000
1883,1914.062500
1884,1914.062500
1885,1914.062500
1886,1914.062500
1887,1953.125000
1888,1914.062500
1889,1914.062500
1890,1914.062500
1891,1914.062500
1892,1953.125000
1893,1914.062500
1894,1914.062500
1895,1914.062500
1896,1914.062500
1897,1914.062500
1898,1914.062500
1899,1914.062500
1900,1953.125000
1901,1953.125000
1902,1875.000000
1903,1953.125000
1904,1953.125000
1905,1914.062500
1906,1914.062500
1907,1953.125000
1908,1914.062500
1909,1953.125000
1910,1914.062500
1911,1914.062500
1912,1914.062500
1913,1914.062500
1914,1914.062500
1915,1914.062500
1916,1953.125000
1917,1914.062500
1918,1953.125000
1919,1914.062500
1920,1914.062500
1921,1914.062500
1922,1914.062500
1923,1914.062500
1924,1914.062500
1925,1914.062500
1926,1914.062500
1927,1914.062500
1928,1953.125000
1929,1953.125000
1930,1953.125000
1931,1914.062500
1932,1914.062500
1933,1914.062500
1934,1914.062500
1935,1914.062500
1936,1914.062500
1937,1953.125000
1938,1953.125000
1939,1914.062500
1940,1914.062500
1941,1914.062500
1942,1953.125000
1943,1953.125000
1944,1914.062500
1945,1914.062500
1946,1953.125000
1947,1914.062500
1948,1953.125000
1949,1953.125000
1950,1914.062500
1951,1953.125000
1952,1914.062500
1953,1914.062500
1954,1914.062500
1955,1953.125000
1956,1914.062500
1957,1914.062500
1958,1914.062500
1959,1953.125000
1960,1914.062500
1961,1914.062500
1962,1914.062500
1963,1914.062500
1964,1914.062500
1965,1953.125000
1966,1914.062500
1967,1953.125000
1968,1953.125000
1969,1914.062500
1970,1914.062500
1971,1914.062500
1972,1914.062500
1973,1914.062500
1974,1953.125000
1975,1914.062500
1976,1914.062500
1977,1914.062500
1978,1875.000000
1979,1914.062500
1980,1953.125000
1981,1914.062500
1982,1914.062500
1983,1953.125000
1984,1914.062500
1985,1914.062500
1986,1914.062500
1987,1914.062500
1988,1953.125000
1989,1953.125000
1990,1914.062500
1991,1914.062500
1992,1914.062500
1993,1914.062500
1994,1914.062500
1995,1914.062500
1996,1914.062500
1997,1914.062500
1998,1953.125000
1999,1914.062500
2000,1953.125000
2001,1914.062500
2002,1914.062500
2003,1914.062500
2004,1953.125000
2005,1914.062500
2006,1914.062500
2007,1914.062500
2008,1914.062500
2009,1914.062500
2010,1953.125000
2011,1953.125000
2012,1953.125000
2013,1914.062500
2014,1914.062500
2015,1953.125000
2016,1914.062500
2017,1953.125000
2018,1953.125000
2019,1953.125000
2020,1914.062500
2021,1914.062500
2022,1914.062500
2023,1914.062500
2024,1914.062500
2025,1914.062500
2026,1914.062500
2027,1953.125000
2028,1953.125000
2029,1953.125000
2030,1914.062500
2031,1914.062500
2032,1914.062500
2033,1914.062500
2034,1953.125000
2035,1914.062500
2036,1914.062500
2037,1914.062500
2038,1953.125000
2039,1953.125000
2040,1953.125000
2041,1953.125000
2042,1953.125000
2043,1953.125000
2044,1914.062500
2045,1914.062500
2046,1914.062500
2047,1914.062500
2048,1953.125000
2049,1914.062500
2050,1953.125000
2051,1914.062500
2052,1914.062500
2053,1914.062500
2054,1953.125000
2055,1914.062500
2056,1953.125000
2057,1914.062500
2058,1953.125000
2059,1914.062500
2060,1953.125000
2061,1953.125000
2062,1914.062500
2063,1953.125000
2064,1914.062500
2065,1914.062500
2066,1914.062500
2067,1953.125000
2068,1914.062500
2069,1914.062500
2070,1953.125000
2071,1914.062500
2072,1914.062500
2073,1914.062500
2074,1914.062500
2075,1914.062500
2076,1953.125000
2077,1914.062500
2078,1914.062500
2079,1914.062500
2080,1914.062500
2081,1914.062500
2082,1914.062500
2083,1953.125000
2084,1914.062500
2085,1914.062500
2086,1914.062500
2087,1914.062500
2088,1914.062500
2089,1914.062500
2090,1914.062500
2091,1914.062500
2092,1914.062500
2093,1914.062500
2094,1914.062500
2095,1914.062500
2096,1914.062500
2097,1914.062500
2098,1953.125000
2099,1914.062500
2100,1914.062500
2101,1953.125000
2102,1914.062500
2103,1914.062500
2104,1914.062500
2105,1953.125000
2106,1914.062500
2107,1914.062500
2108,1953.125000
2109,1953.125000
2110,1953.125000
2111,1914.062500
2112,1914.062500
2113,1914.062500
2114,1953.125000
2115,1953.125000
2116,1953.125000
2117,1953.125000
2118,1953.125000
2119,1953.125000
2120,1914.062500
2121,1953.125000
2122,1953.125000
2123,1953.125000
2124,1914.062500
2125,1953.125000
2126,1914.062500
2127,1953.125000
2128,1914.062500
2129,1953.125000
2130,1914.062500
2131,1914.062500
2132,1953.125000
2133,1914.062500
2134,1953.125000
2135,1914.062500
2136,1914.062500
2137,1875.000000
2138,1953.125000
2139,1914.062500
2140,1914.062500
2141,1914.062500
2142,1914.062500
2143,1914.062500
2144,1914.062500
2145,1953.125000
2146,1914.062500
2147,1914.062500
2148,1914.062500
2149,1914.062500
2150,1914.062500
2151,1953.125000
2152,1953.125000
2153,1953.125000
2154,1953.125000
2155,1914.062500
2156,1953.125000
2157,1953.125000
2158,1914.062500
2159,1914.062500
2160,1914.062500
2161,1953.125000
2162,1914.062500
2163,1953.125000
2164,1914.062500
2165,1953.125000
2166,1914.062500
2167,1914.062500
2168,1914.062500
2169,1914.062500
2170,1914.062500
2171,1953.125000
2172,1953.125000
2173,1914.062500
2174,1914.062500
2175,1875.000000
2176,1914.062500
2177,1914.062500
2178,1953.125000
2179,1953.125000
2180,1914.062500
2181,1953.125000
2182,1914.062500
2183,1953.125000
2184,1953.125000
2185,1953.125000
2186,1953.125000
2187,1914.062500
2188,1953.125000
2189,1914.062500
2190,1914.062500
2191,1875.000000
2192,1914.062500
2193,1914.062500
2194,1914.062500
2195,1914.062500
2196,1953.125000
2197,1914.062500
2198,1914.062500
2199,1914.062500
2200,1914.062500
2201,1914.062500
2202,1914.062500
2203,1914.062500
2204,1914.062500
2205,1914.062500
2206,1914.062500
2207,1914.062500
2208,1914.062500
2209,1914.062500
2210,1914.062500
2211,1914.062500
2212,1953.125000
2213,1914.062500
2214,1953.125000
2215,1953.125000
2216,1953.125000
2217,1914.062500
2218,1953.125000
2219,1953.125000
2220,1953.125000
2221,1953.125000
2222,1953.125000
2223,1914.062500
2224,1953.125000
2225,1953.125000
2226,1914.062500
2227,1953.125000
2228,1914.062500
2229,1875.000000
2230,1953.125000
2231,1914.062500
2232,1914.062500
2233,1914.062500
2234,1953.125000
2235,1875.000000
2236,1914.062500
2237,1914.062500
2238,1914.062500
2239,1914.062500
2240,1914.062500
2241,1914.062500
2242,1914.062500
2243,1914.062500
2244,1914.062500
2245,1914.062500
2246,1914.062500
2247,1914.062500
2248,1914.062500
2249,1914.062500
2250,1875.000000
2251,1914.062500
2252,1914.062500
2253,1914.062500
2254,1914.062500
2255,1914.062500
2256,1875.000000
2257,1914.062500
2258,1914.062500
2259,1953.125000
2260,1914.062500
2261,1914.062500
2262,1953.125000
2263,1953.125000
2264,1914.062500
2265,1914.062500
2266,1953.125000
2267,1953.125000
2268,1914.062500
2269,1953.125000
2270,1953.125000
2271,1953.125000
2272,1914.062500
2273,1953.125000
2274,1953.125000
2275,1953.125000
2276,1953.125000
2277,1953.125000
2278,1914.062500
2279,1953.125000
2280,1914.062500
2281,1953.125000
2282,1953.125000
2283,1953.125000
2284,1914.062500
2285,1914.062500
2286,1953.125000
2287,1914.062500
2288,1914.062500
2289,1953.125000
2290,1914.062500
2291,1953.125000
2292,1914.062500
2293,1953.125000
2294,1953.125000
2295,1914.062500
2296,1953.125000
2297,1953.125000
2298,1953.125000
2299,1914.062500
2300,1914.062500
2301,1953.125000
2302,1953.125000
2303,1914.062500
2304,1914.062500
2305,1914.062500
2306,1914.062500
2307,1953.125000
2308,1914.062500
2309,1953.125000
2310,1953.125000
2311,1914.062500
2312,1914.062500
2313,1914.062500
2314,1914.062500
2315,1914.062500
2316,1914.062500
2317,1914.062500
2318,1914.062500
2319,1914.062500
2320,1914.062500
2321,1914.062500
2322,1914.062500
2323,1953.125000
2324,1914.062500
2325,1914.062500
2326,1914.062500
2327,1914.062500
2328,1914.062500
2329,1914.062500
2330,1914.062500
2331,1914.062500
2332,1953.125000
2333,1914.062500
2334,1914.062500
2335,1914.062500
2336,1914.062500
2337,1914.062500
2338,1914.062500
2339,1953.125000
2340,1914.062500
2341,1914.062500
2342,1914.062500
2343,1914.062500
2344,1953.125000
2345,1914.062500
2346,1914.062500
2347,1953.125000
2348,1953.125000
2349,1914.062500
2350,1914.062500
2351,1953.125000
2352,1875.000000
2353,1914.062500
2354,1914.062500
2355,1875.000000
2356,1914.062500
2357,1914.062500
2358,1914.062500
2359,1914.062500
2360,1914.062500
2361,1953.125000
2362,1914.062500
2363,1953.125000
2364,1914.062500
2365,1953.125000
2366,1914.062500
2367,1914.062500
2368,1914.062500
2369,1914.062500
2370,1914.062500
2371,1914.062500
2372,1914.062500
2373,1914.062500
2374,1914.062500
2375,1914.062500
2376,1914.062500
2377,1914.062500
2378,1914.062500
2379,1875.000000
2380,1953.125000
2381,1914.062500
2382,1914.062500
2383,1953.125000
2384,1914.062500
2385,1914.062500
2386,1914.062500
2387,1914.062500
2388,1914.062500
2389,1953.125000
2390,1953.125000
2391,1875.000000
2392,1914.062500
2393,1914.062500
2394,1914.062500
2395,1914.062500
2396,1953.125000
2397,1914.062500
2398,1914.062500
2399,1953.125000
2400,1914.062500
2401,1953.125000
2402,1914.062500
2403,1914.062500
2404,1914.062500
2405,1914.062500
2406,1914.062500
2407,1914.062500
2408,1914.062500
2409,1914.062500
2410,1914.062500
2411,1914.062500
2412,1953.125000
2413,1953.125000
2414,1914.062500
2415,1914.062500
2416,1914.062500
2417,1914.062500
2418,1914.062500
2419,1914.062500
2420,1953.125000
2421,1914.062500
2422,1914.062500
2423,1914.062500
2424,1914.062500
2425,1914.062500
2426,1914.062500
2427,1914.062500
2428,1914.062500
2429,1914.062500
2430,1914.062500
2431,1914.062500
2432,1914.062500
2433,1914.062500
2434,1953.125000
2435,1914.062500
2436,1914.062500
2437,1914.062500
2438,1953.125000
2439,1914.062500
2440,1914.062500
2441,1914.062500
2442,1914.062500
2443,1914.062500
2444,1914.062500
2445,1914.062500
2446,1953.125000
2447,1875.000000
2448,1914.062500
2449,1914.062500
2450,1914.062500
2451,1953.125000
2452,1953.125000
2453,1914.062500
2454,1914.062500
2455,1914.062500
2456,1953.125000
2457,1914.062500
2458,1914.062500
2459,1914.062500
2460,1914.062500
2461,1914.062500
2462,1914.062500
2463,1914.062500
2464,1953.125000
2465,1914.062500
2466,1914.062500
2467,1914.062500
2468,1914.062500
2469,1914.062500
2470,1914.062500
2471,1914.062500
2472,1914.062500
2473,1914.062500
2474,1914.062500
2475,1914.062500
2476,1914.062500
2477,1914.062500
2478,1953.125000
2479,1914.062500
2480,1914.062500
2481,1953.125000
2482,1914.062500
2483,1914.062500
2484,1953.125000
2485,1914.062500
2486,1875.000000
2487,1914.062500
2488,1914.062500
2489,1914.062500
2490,1953.125000
2491,1914.062500
2492,1953.125000
2493,1953.125000
2494,1914.062500
2495,1914.062500
2496,1914.062500
2497,1914.062500
2498,1914.062500
2499,1914.062500
2500,1914.062500
2501,1914.062500
2502,1914.062500
2503,1914.062500
2504,1953.125000
2505,1953.125000
2506,1953.125000
2507,1953.125000
2508,1953.125000
2509,1914.062500
2510,1953.125000
2511,1914.062500
2512,1914.062500
2513,1914.062500
2514,1914.062500
2515,1914.062500
2516,1914.062500
2517,1914.062500
2518,1953.125000
2519,1914.062500
2520,1953.125000
2521,1914.062500
2522,1914.062500
2523,1953.125000
2524,1914.062500
2525,1953.125000
2526,1914.062500
2527,1953.125000
2528,1953.125000
2529,1914.062500
2530,1914.062500
2531,1953.125000
2532,1914.062500
2533,1914.062500
2534,1914.062500
2535,1914.062500
2536,1914.062500
2537,1914.062500
2538,1914.062500
2539,1914.062500
2540,1914.062500
2541,1914.062500
2542,1914.062500
2543,1953.125000
2544,1914.062500
2545,1953.125000
2546,1914.062500
2547,1914.062500
2548,1914.062500
2549,1914.062500
2550,1914.062500
2551,1953.125000
2552,1875.000000
2553,1914.062500
2554,1875.000000
2555,1914.062500
2556,1914.062500
2557,1914.062500
2558,1953.125000
2559,1914.062500
2560,1914.062500
2561,1914.062500
2562,1914.062500
2563,1953.125000
2564,1914.062500
2565,1914.062500
2566,1914.062500
2567,1953.125000
2568,1914.062500
2569,1914.062500
2570,1914.062500
2571,1914.062500
2572,1914.062500
2573,1914.062500
2574,1914.062500
2575,1914.062500
2576,1914.062500
2577,1914.062500
2578,1914.062500
2579,1914.062500
2580,1914.062500
2581,1914.062500
2582,1953.125000
2583,1953.125000
2584,1914.062500
2585,1914.062500
2586,1914.062500
2587,1953.125000
2588,1914.062500
2589,1953.125000
2590,1914.062500
2591,1914.062500
2592,1914.062500
2593,1914.062500
2594,1953.125000
2595,1914.062500
2596,1914.062500
2597,1953.125000
2598,1914.062500
2599,1914.062500
2600,1914.062500
2601,1953.125000
2602,1914.062500
2603,1914.062500
2604,1914.062500
2605,1914.062500
2606,1914.062500
2607,1914.062500
2608,1875.000000
2609,1914.062500
2610,1914.062500
2611,1914.062500
2612,1914.062500
2613,1875.000000
2614,1875.000000
2615,1914.062500
2616,1953.125000
2617,1914.062500
2618,1914.062500
2619,1914.062500
2620,1914.062500
2621,1914.062500
2622,1914.062500
2623,1914.062500
2624,1914.062500
2625,1953.125000
2626,1953.125000
2627,1914.062500
2628,1953.125000
2629,1953.125000
2630,1953.125000
2631,1914.062500
2632,1914.062500
2633,1914.062500
2634,1953.125000
2635,1914.062500
2636,1914.062500
2637,1953.125000
2638,1953.125000
2639,1914.062500
2640,1953.125000
2641,1953.125000
2642,1953.125000
2643,1953.125000
2644,1914.062500
2645,1914.062500
2646,1914.062500
2647,1914.062500
2648,1914.062500
2649,1875.000000
2650,1914.062500
2651,1914.062500
2652,1914.062500
2653,1914.062500
2654,1914.062500
2655,1914.062500
2656,1914.062500
2657,1914.062500
2658,1875.000000
2659,1914.062500
2660,1914.062500
2661,1914.062500
2662,1914.062500
2663,1914.062500
2664,1875.000000
2665,1914.062500
2666,1914.062500
2667,1914.062500
2668,1953.125000
2669,1914.062500
2670,1914.062500
2671,1953.125000
2672,1914.062500
2673,1914.062500
2674,1953.125000
2675,1953.125000
2676,1914.062500
2677,1914.062500
2678,1914.062500
2679,1914.062500
2680,1953.125000
2681,1914.062500
2682,1914.062500
2683,1914.062500
2684,1914.062500
2685,1953.125000
2686,1914.062500
2687,1953.125000
2688,1914.062500
2689,1953.125000
2690,1953.125000
2691,1875.000000
2692,1914.062500
2693,1953.125000
2694,1914.062500
2695,1914.062500
2696,1953.125000
2697,1914.062500
2698,1914.062500
2699,1914.062500
2700,1914.062500
2701,1914.062500
2702,1953.125000
2703,1914.062500
2704,1914.062500
2705,1953.125000
2706,1914.062500
2707,1953.125000
2708,1953.125000
2709,1914.062500
2710,1914.062500
2711,1953.125000
2712,1914.062500
2713,1953.125000
2714,1914.062500
2715,1914.062500
2716,1875.000000
2717,1914.062500
2718,1914.062500
2719,1914.062500
2720,1914.062500
2721,1914.062500
2722,1914.062500
2723,1914.062500
2724,1953.125000
2725,1953.125000
2726,1914.062500
2727,1914.062500
2728,1914.062500
2729,1914.062500
2730,1914.062500
2731,1953.125000
2732,1953.125000
2733,1914.062500
2734,1875.000000
2735,1914.062500
2736,1914.062500
2737,1914.062500
2738,1914.062500
2739,1953.125000
2740,1914.062500
2741,1953.125000
2742,1953.125000
2743,1914.062500
2744,1914.062500
2745,1914.062500
2746,1914.062500
2747,1914.062500
2748,1953.125000
2749,1914.062500
2750,1914.062500
2751,1914.062500
2752,1914.062500
2753,1953.125000
2754,1953.125000
2755,1914.062500
2756,1953.125000
2757,1914.062500
2758,1914.062500
2759,1914.062500
2760,1914.062500
2761,1953.125000
2762,1914.062500
2763,1953.125000
2764,1914.062500
2765,1914.062500
2766,1953.125000
2767,1914.062500
2768,1914.062500
2769,1914.062500
2770,1914.062500
2771,1914.062500
2772,1953.125000
2773,1953.125000
2774,1914.062500
2775,1953.125000
2776,1914.062500
2777,1914.062500
2778,1914.062500
2779,1914.062500
2780,1953.125000
2781,1914.062500
2782,1953.125000
2783,1914.062500
2784,1914.062500
2785,1914.062500
2786,1914.062500
2787,1914.062500
2788,1914.062500
2789,1914.062500
2790,1914.062500
2791,1914.062500
2792,1953.125000
2793,1914.062500
2794,1914.062500
2795,1914.062500
2796,1914.062500
2797,1953.125000
2798,1953.125000
2799,1953.125000
2800,1953.125000
2801,1914.062500
2802,1914.062500
2803,1914.062500
2804,1914.062500
2805,1953.125000
2806,1914.062500
2807,1914.062500
2808,1914.062500
2809,1914.062500
2810,1914.062500
2811,1914.062500
2812,1914.062500
2813,1914.062500
2814,1953.125000
2815,1875.000000
2816,1914.062500
2817,1914.062500
2818,1953.125000
2819,1953.125000
2820,1914.062500
2821,1914.062500
2822,1914.062500
2823,1914.062500
2824,1914.062500
2825,1914.062500
2826,1914.062500
2827,1914.062500
2828,1914.062500
2829,1914.062500
2830,1914.062500
2831,1953.125000
2832,1914.062500
2833,1914.062500
2834,1914.062500
2835,1914.062500
2836,1953.125000
2837,1953.125000
2838,1953.125000
2839,1914.062500
2840,1914.062500
2841,1914.062500
2842,1953.125000
2843,1953.125000
2844,1914.062500
2845,1914.062500
2846,1914.062500
2847,1914.062500
2848,1914.062500
2849,1914.062500
2850,1914.062500
2851,1914.062500
2852,1914.062500
2853,1953.125000
2854,1953.125000
2855,1914.062500
2856,1914.062500
2857,1914.062500
2858,1914.062500
2859,1914.062500
2860,1914.062500
2861,1953.125000
2862,1914.062500
2863,1953.125000
2864,1914.062500
2865,1953.125000
2866,1914.062500
2867,1914.062500
2868,1914.062500
2869,1914.062500
2870,1914.062500
2871,1914.062500
2872,1914.062500
2873,1953.125000
2874,1914.062500
2875,1953.125000
2876,1914.062500
2877,1914.062500
2878,1914.062500
2879,1914.062500
2880,1914.062500
2881,1953.125000
2882,1914.062500
2883,1914.062500
2884,1914.062500
2885,1914.062500
2886,1914.062500
2887,1914.062500
2888,1914.062500
2889,1914.062500
2890,1914.062500
2891,1914.062500
2892,1914.062500
2893,1914.062500
2894,1953.125000
2895,1953.125000
2896,1875.000000
2897,1914.062500
2898,1914.062500
2899,1953.125000
2900,1914.062500
2901,1914.062500
2902,1914.062500
2903,1953.125000
2904,1914.062500
2905,1914.062500
2906,1914.062500
2907,1914.062500
2908,1914.062500
2909,1914.062500
2910,1953.125000
2911,1914.062500
2912,1953.125000
2913,1914.062500
2914,1914.062500
2915,1914.062500
2916,1914.062500
2917,1914.062500
2918,1914.062500
2919,1914.062500
2920,1953.125000
2921,1914.062500
2922,1914.062500
2923,1914.062500
2924,1914.062500
2925,1914.062500
2926,1914.062500
2927,1953.125000
2928,1914.062500
2929,1914.062500
2930,1953.125000
2931,1914.062500
2932,1914.062500
2933,1953.125000
2934,1953.125000
2935,1953.125000
2936,1953.125000
2937,1953.125000
2938,1914.062500
2939,1914.062500
2940,1953.125000
2941,1953.125000
2942,1914.062500
2943,1953.125000
2944,1953.125000
2945,1914.062500
2946,1953.125000
2947,1953.125000
2948,1953.125000
2949,1914.062500
2950,1953.125000
2951,1914.062500
2952,1914.062500
2953,1953.125000
2954,1914.062500
2955,1914.062500
2956,1914.062500
2957,1914.062500
2958,1914.062500
2959,1914.062500
2960,1914.062500
2961,1953.125000
2962,1914.062500
2963,1953.125000
2964,1914.062500
2965,1914.062500
2966,1914.062500
2967,1914.062500
2968,1953.125000
2969,1953.125000
2970,1914.062500
2971,1953.125000
2972,1953.125000
2973,1914.062500
2974,1953.125000
2975,1914.062500
2976,1914.062500
2977,1953.125000
2978,1914.062500
2979,1953.125000
2980,1953.125000
2981,1914.062500
2982,1914.062500
2983,1914.062500
2984,1953.125000
2985,1914.062500
2986,1914.062500
2987,1914.062500
2988,1914.062500
2989,1914.062500
2990,1914.062500
2991,1914.062500
2992,1914.062500
2993,1914.062500
2994,1914.062500
2995,1914.062500
2996,1914.062500
2997,1914.062500
2998,1953.125000
2999,1914.062500
3000,1914.062500
3001,1914.062500
3002,1914.062500
3003,1914.062500
3004,1953.125000
3005,1953.125000
3006,1914.062500
3007,1914.062500
3008,1914.062500
3009,1914.062500
3010,1914.062500
3011,1953.125000
3012,1914.062500
3013,1914.062500
3014,1914.062500
3015,1914.062500
3016,1875.000000
3017,1914.062500
3018,1914.062500
3019,1914.062500
3020,1914.062500
3021,1875.000000
3022,1914.062500
3023,1914.062500
3024,1914.062500
3025,1914.062500
3026,1875.000000
3027,1953.125000
3028,1914.062500
3029,1953.125000
3030,1914.062500
3031,1953.125000
3032,1914.062500
3033,1914.062500
3034,1953.125000
3035,1914.062500
3036,1953.125000
3037,1953.125000
3038,1914.062500
3039,1914.062500
3040,1953.125000
3041,1914.062500
3042,1953.125000
3043,1914.062500
3044,1953.125000
3045,1953.125000
3046,1953.125000
3047,1953.125000
3048,1914.062500
3049,1914.062500
3050,1914.062500
3051,1953.125000
3052,1914.062500
3053,1914.062500
3054,1953.125000
3055,1953.125000
3056,1953.125000
3057,1953.125000
3058,1875.000000
3059,1914.062500
3060,1914.062500
3061,1914.062500
3062,1914.062500
3063,1914.062500
3064,1914.062500
3065,1914.062500
3066,1914.062500
3067,1914.062500
3068,1914.062500
3069,1914.062500
3070,1914.062500
3071,1914.062500
3072,1914.062500
3073,1914.062500
3074,1914.062500
3075,1914.062500
3076,1875.000000
3077,1914.062500
3078,1914.062500
3079,1914.062500
3080,1914.062500
3081,1914.062500
3082,1914.062500
3083,1914.062500
3084,1914.062500
3085,1914.062500
3086,1914.062500
3087,1914.062500
3088,1914.062500
3089,1953.125000
3090,1953.125000
3091,1914.062500
3092,1914.062500
3093,1953.125000
3094,1953.125000
3095,1914.062500
3096,1953.125000
3097,1953.125000
3098,1953.125000
3099,1953.125000
3100,1914.062500
3101,1953.125000
3102,1914.062500
3103,1953.125000
3104,1953.125000
3105,1953.125000
3106,1914.062500
3107,1953.125000
3108,1914.062500
3109,1953.125000
3110,1953.125000
3111,1914.062500
3112,1953.125000
3113,1914.062500
3114,1953.125000
3115,1953.125000
3116,1914.062500
3117,1914.062500
3118,1914.062500
3119,1914.062500
3120,1914.062500
3121,1914.062500
3122,1914.062500
3123,1914.062500
3124,1914.062500
3125,1914.062500
3126,1875.000000
3127,1914.062500
3128,1914.062500
3129,1914.062500
3130,1914.062500
3131,1914.062500
3132,1875.000000
3133,1953.125000
3134,1914.062500
3135,1914.062500
3136,1914.062500
3137,1914.062500
3138,1914.062500
3139,1914.062500
3140,1914.062500
3141,1914.062500
3142,1914.062500
3143,1914.062500
3144,1914.062500
3145,1914.062500
3146,1914.062500
3147,1914.062500
3148,1914.062500
3149,1914.062500
3150,1875.000000
3151,1914.062500
3152,1914.062500
3153,1953.125000
3154,1914.062500
3155,1953.125000
3156,1914.062500
3157,1875.000000
3158,1914.062500
3159,1914.062500
3160,1953.125000
3161,1953.125000
3162,1953.125000
3163,1914.062500
3164,1914.062500
3165,1914.062500
3166,1914.062500
3167,1914.062500
3168,1914.062500
3169,1914.062500
3170,1914.062500
3171,1914.062500
3172,1914.062500
3173,1914.062500
3174,1914.062500
3175,1875.000000
3176,1914.062500
3177,1914.062500
3178,1914.062500
3179,1875.000000
3180,1914.062500
3181,1875.000000
3182,1914.062500
3183,1914.062500
3184,1914.062500
3185,1914.062500
3186,1914.062500
3187,1914.062500
3188,1914.062500
3189,1914.062500
3190,1914.062500
3191,1953.125000
3192,1953.125000
3193,1914.062500
3194,1914.062500
3195,1914.062500
3196,1914.062500
3197,1914.062500
3198,1953.125000
3199,1953.125000
3200,1914.062500
3201,1953.125000
3202,1914.062500
3203,1914.062500
3204,1953.125000
3205,1914.062500
3206,1914.062500
3207,1914.062500
3208,1914.062500
3209,1914.062500
3210,1953.125000
3211,1914.062500
3212,1914.062500
3213,1914.062500
3214,1914.062500
3215,1914.062500
3216,1953.125000
3217,1953.125000
3218,1914.062500
3219,1914.062500
